,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,C07,SYBR,,Unkn,BR_WZJn-43,4052.07584760071,,Unknown,Unassigned,False
,D07,SYBR,,Unkn,BR_WZJn-44,3906.79657429899,,Unknown,Unassigned,False
,E07,SYBR,,Unkn,BR_WZJn-45,3993.69231372065,,Unknown,Unassigned,False
,F07,SYBR,,Unkn,BR_WZJn-46,3984.47338627342,,Unknown,Unassigned,False
,G07,SYBR,,Unkn,BR_WZJn-47,4030.97662952597,,Unknown,Unassigned,False
,H07,SYBR,,Unkn,BR_WZJn-48,4183.15485769949,,Unknown,Unassigned,False
,A08,SYBR,,Unkn,BR_Jn mock c2,4741.73600252923,,Unknown,Unassigned,False
,B08,SYBR,,Unkn,BR_Jn NTC1 c2,3681.04086766626,,Unknown,Unassigned,False
,C08,SYBR,,Unkn,BR_Jn NC2 c2,3637.07519347487,,Unknown,Unassigned,False
,D08,SYBR,,Unkn,BR_NC ex c2,3637.22214580424,,Unknown,Unassigned,False
