,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A06,SYBR,,Unkn,BR_WZJn-33,4297.20720266613,,Unknown,Unassigned,False
,B06,SYBR,,Unkn,BR_WZJn-34,3987.11746295929,,Unknown,Unassigned,False
,C06,SYBR,,Unkn,BR_WZJn-35,5009.15716250177,,Unknown,Unassigned,False
,D06,SYBR,,Unkn,BR_WZJn-36,4889.43681805783,,Unknown,Unassigned,False
,E06,SYBR,,Unkn,BR_WZJn-37,4018.49008324137,,Unknown,Unassigned,False
,F06,SYBR,,Unkn,BR_WZJn-38,4030.57281799232,,Unknown,Unassigned,False
,G06,SYBR,,Unkn,BR_WZJn-39,4138.7309368212,,Unknown,Unassigned,False
,H06,SYBR,,Unkn,BR_WZJn-40,4313.28004728884,,Unknown,Unassigned,False
,A07,SYBR,,Unkn,BR_WZJn-41,4009.18896582843,,Unknown,Unassigned,False
,B07,SYBR,,Unkn,BR_WZJn-42,4044.68140465297,,Unknown,Unassigned,False
,C07,SYBR,,Unkn,BR_WZJn-43,3978.45062350876,,Unknown,Unassigned,False
,D07,SYBR,,Unkn,BR_WZJn-44,3801.47904549098,,Unknown,Unassigned,False
,E07,SYBR,,Unkn,BR_WZJn-45,3950.41703040462,,Unknown,Unassigned,False
,F07,SYBR,,Unkn,BR_WZJn-46,3881.70742978846,,Unknown,Unassigned,False
,G07,SYBR,,Unkn,BR_WZJn-47,3984.73604195351,,Unknown,Unassigned,False
,H07,SYBR,,Unkn,BR_WZJn-48,4113.93238080134,,Unknown,Unassigned,False
,A08,SYBR,,Unkn,BR_Jn mock c2,4689.31488120243,,Unknown,Unassigned,False
,B08,SYBR,,Unkn,BR_Jn NTC1 c2,3500.90762478039,,Unknown,Unassigned,False
,C08,SYBR,,Unkn,BR_Jn NC2 c2,3472.20009447522,,Unknown,Unassigned,False
,D08,SYBR,,Unkn,BR_NC ex c2,3486.5334991444,,Unknown,Unassigned,False
