,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,G03,SYBR,,Unkn,BR_WZJn-15,4725.72028764084,,Unknown,Unassigned,False
,H03,SYBR,,Unkn,BR_WZJn-16,4829.54207850428,,Unknown,Unassigned,False
,A04,SYBR,,Unkn,BR_WZJn-17,4486.11784881305,,Unknown,Unassigned,False
,B04,SYBR,,Unkn,BR_WZJn-18,4280.2207967668,,Unknown,Unassigned,False
,C04,SYBR,,Unkn,BR_WZJn-19,3986.80055695173,,Unknown,Unassigned,False
,D04,SYBR,,Unkn,BR_WZJn-20,4342.55369392985,,Unknown,Unassigned,False
,E04,SYBR,,Unkn,BR_WZJn-21,4367.7917251257,,Unknown,Unassigned,False
,F04,SYBR,,Unkn,BR_WZJn-22,4271.53645762381,,Unknown,Unassigned,False
,G04,SYBR,,Unkn,BR_WZJn-23,4440.45470717336,,Unknown,Unassigned,False
,H04,SYBR,,Unkn,BR_WZJn-24,4342.01585820306,,Unknown,Unassigned,False
,A05,SYBR,,Unkn,BR_WZJn-25,4396.34231703139,,Unknown,Unassigned,False
,B05,SYBR,,Unkn,BR_WZJn-26,4531.49022144487,,Unknown,Unassigned,False
,C05,SYBR,,Unkn,BR_WZJn-27,4295.1839358052,,Unknown,Unassigned,False
,D05,SYBR,,Unkn,BR_WZJn-28,4337.961893739,,Unknown,Unassigned,False
,E05,SYBR,,Unkn,BR_WZJn-29,4349.30070663327,,Unknown,Unassigned,False
,F05,SYBR,,Unkn,BR_WZJn-30,4496.4086686469,,Unknown,Unassigned,False
,G05,SYBR,,Unkn,BR_WZJn-31,4691.58659494514,,Unknown,Unassigned,False
,H05,SYBR,,Unkn,BR_WZJn-32,4402.89737822912,,Unknown,Unassigned,False
,A06,SYBR,,Unkn,BR_WZJn-33,4445.00273899024,,Unknown,Unassigned,False
,B06,SYBR,,Unkn,BR_WZJn-34,4092.36640240468,,Unknown,Unassigned,False
,C06,SYBR,,Unkn,BR_WZJn-35,4860.32385178524,,Unknown,Unassigned,False
,D06,SYBR,,Unkn,BR_WZJn-36,4743.60251340415,,Unknown,Unassigned,False
,E06,SYBR,,Unkn,BR_WZJn-37,4067.94063493731,,Unknown,Unassigned,False
,F06,SYBR,,Unkn,BR_WZJn-38,4094.77667935527,,Unknown,Unassigned,False
,G06,SYBR,,Unkn,BR_WZJn-39,4202.24120573892,,Unknown,Unassigned,False
,H06,SYBR,,Unkn,BR_WZJn-40,4399.237803803,,Unknown,Unassigned,False
,A07,SYBR,,Unkn,BR_WZJn-41,4205.39673657686,,Unknown,Unassigned,False
,B07,SYBR,,Unkn,BR_WZJn-42,4129.1285034449,,Unknown,Unassigned,False
,C07,SYBR,,Unkn,BR_WZJn-43,4054.17953846832,,Unknown,Unassigned,False
,D07,SYBR,,Unkn,BR_WZJn-44,3915.48597330489,,Unknown,Unassigned,False
,E07,SYBR,,Unkn,BR_WZJn-45,3998.35756963452,,Unknown,Unassigned,False
,F07,SYBR,,Unkn,BR_WZJn-46,3996.12911098253,,Unknown,Unassigned,False
,G07,SYBR,,Unkn,BR_WZJn-47,4060.14903923807,,Unknown,Unassigned,False
,H07,SYBR,,Unkn,BR_WZJn-48,4249.31785234191,,Unknown,Unassigned,False
,A08,SYBR,,Unkn,BR_Jn mock c2,4720.40545844283,,Unknown,Unassigned,False
,B08,SYBR,,Unkn,BR_Jn NTC1 c2,3712.5345561104,,Unknown,Unassigned,False
,C08,SYBR,,Unkn,BR_Jn NC2 c2,3653.78828662393,,Unknown,Unassigned,False
,D08,SYBR,,Unkn,BR_NC ex c2,3646.63874992304,,Unknown,Unassigned,False
